0.0269874	0.022436392	-0.039585233	-0.02748735	-0.033160497	0.0019134991	0.009279955	-0.028982734	-0.011696935	0.046005916	0.028331805	0.035013903	0.020738747	-0.00065623596	-0.03148997	0.018258546	-0.026022231	0.013573837	0.02408911	-0.040166937	0.034015264	-0.048153725	-0.036175407	0.008661676	0.046699975	-0.010825314	0.03578938	0.0043062083	0.022304688	0.039295424	-0.029419815	0.02644458	-0.041837953	-0.03747084	-0.047351588	0.020172361	0.013608087	-0.039837062	0.036594976	0.031279985	-0.03514894	-0.01036825	0.039142553	-0.0352116	0.03599823	0.021016967	0.04598132	-0.0091069825	0.014068786	0.009330548
-0.037132617	0.2521846	-0.06439155	-1.1271609	-0.0040476993	0.22313073	0.07037898	-0.019225702	0.20946802	-0.24864395	0.07673529	0.10365093	0.26675427	0.1482412	-0.62077945	0.08935511	0.1715368	0.025231987	0.1314875	-0.22785851	-0.21824874	-0.018756427	-0.026153823	0.29386646	-0.15762576	-0.35014305	1.608905	0.024132937	-0.24935605	0.5936143	-0.019187711	-0.3707948	0.078340776	0.14691441	-0.008544251	-0.1833455	-0.03649799	-0.21982275	0.5292022	0.44000772	-0.18033615	0.5374316	-0.33759114	0.39083356	0.010001941	0.37500298	-0.19009288	0.22652815	-0.14476697	0.30564988
0.08195713	0.21451797	-0.18395318	-0.92711014	-0.21310501	-0.09650697	0.22291753	-0.07849091	0.28761536	0.02262865	-0.034100413	0.03858103	-0.08514489	0.094185635	0.17293788	-0.5669218	-0.12937054	0.7606085	-0.32427633	0.26255363	0.31519717	-0.18610388	-0.156954	0.30860725	0.01829319	-0.5042192	-0.05624278	0.5045608	0.04219763	0.17949134	-0.53857744	-0.23054314	0.07902458	-0.09262321	-0.20386489	0.20241359	0.19565421	0.036344677	-0.4579535	0.26298398	-0.09374318	-0.38010463	0.4438131	0.12925203	0.07941728	-0.22389913	-0.08419378	0.17387865	0.014362723	-0.03520982
0.68381935	-0.769064	-1.8503197	-0.10749321	-1.5245037	-4.226602	0.4224519	2.8599126	1.7911242	-0.433907	-0.056919135	-1.875628	-3.2509503	2.3059378	1.7848936	2.3493252	-1.0495157	-3.016403	-1.2754226	1.1535723	-0.7996069	-2.6304023	-1.8220325	-1.8037224	1.4638906	2.2334692	1.2804137	0.065382436	1.7943138	-1.6124489	0.72138524	2.4237607	-2.1520834	-1.2278179	-0.5415046	1.9378719	-2.3457186	-0.72328687	-1.3221749	-0.8891949	1.6497991	0.47976068	-0.17860082	-1.6638328	-2.761845	1.3635769	1.3956774	0.7844468	3.1369855	1.5644243
-0.87475294	-2.3429434	1.8812133	-1.3701991	0.73436797	-1.3033382	-0.5105693	-0.15006551	-2.1440084	0.98681235	-2.0153859	1.4637685	0.7354258	-1.8043551	0.11430707	0.13916382	2.0577216	-2.2408586	1.9166648	-0.12529567	-0.043815754	2.4144917	2.1121793	0.5162572	-2.0888348	0.3297102	2.6913915	2.1649554	0.90170085	0.36778262	2.2232378	1.0049561	-3.1878319	-0.0393821	2.7242835	-0.73351616	0.37967104	0.04181322	2.4772687	-0.1812695	-1.0568572	1.2112353	-2.2773046	-1.7516468	0.34329832	2.23407	1.7166657	3.0011132	-0.78596705	1.4964032
0.15394814	1.1713578	-0.22238629	0.041566677	-1.0292512	0.2775644	-0.81458807	2.5004065	0.09389977	-1.2238948	0.48490798	-0.06723735	-0.45881563	0.372382	-0.9785532	3.4786172	1.2190331	-1.057042	-0.17339471	-0.9683007	-2.371775	-1.3423702	0.57464397	-2.5430837	1.0019515	2.7177858	0.040168054	-4.290271	-1.6123129	0.010123222	-0.01707005	1.0562737	-0.41650742	1.8302	0.42875415	1.8890388	-2.7998085	1.2789026	0.413704	-3.1573408	-0.3293359	1.3135048	-0.29427287	0.8802887	0.69189036	-0.5677211	-0.8333541	-2.5231423	0.23640022	-0.23650774
0.38401318	-3.9112964	2.5358157	-4.458572	1.3076681	3.3146663	-1.414999	0.04747639	-3.668689	-0.43019527	-0.73539007	1.0302461	1.2759948	-2.1726036	-4.1686554	2.9263885	3.1902766	-4.232003	1.6998886	-1.2302933	-2.612871	2.6927984	2.3037195	-1.296373	-2.268437	4.3163714	3.545754	-5.5603843	-1.431999	1.9191886	3.5795932	-1.5471458	1.2859275	1.5287788	-0.45096338	-2.797551	-0.20447591	-1.0047512	4.5583787	-3.0535252	-0.63515466	3.6244104	-3.995397	-0.85737103	1.5137571	0.6894486	1.0491915	-2.2853427	-2.7719462	1.7191508
1.1192316	1.0299248	1.2257943	-1.1668774	-0.12795265	0.7328083	0.7382485	-0.07202737	-1.0125259	-1.6242048	-6.034079	5.357543	-0.9576008	-1.4721022	-1.3954294	-4.4947906	3.802894	6.4358068	0.47512808	2.9427397	-4.5860214	0.6946927	0.3742604	0.45783016	-5.1029043	0.3885843	3.784691	-6.0818777	-4.176354	4.1163554	-2.6859937	-1.2445936	-2.3075376	4.9733577	-0.90616906	2.1791723	-3.4334252	-0.13137595	0.89760363	3.6304214	-5.081489	3.9942708	-4.7012367	2.464938	3.9817932	3.7538192	-2.975767	4.0529323	-0.9382368	3.227872
0.81195664	-3.006469	3.3083942	3.731403	2.5937502	-1.3910718	0.6829369	-3.7109532	-3.4449818	4.1525316	2.1078537	-2.88954	-1.3933431	-4.21718	1.657217	-3.4977136	-0.5293396	4.745082	-1.8079928	1.4590977	3.5228171	3.75393	-2.9693832	-0.49141654	-2.1929243	-0.44001877	-2.9888124	-0.9225547	2.9284337	-4.2856975	1.632466	4.041664	2.8761163	-3.4422145	-1.102103	0.26011646	1.8624136	3.5791109	-3.2027266	-2.1639502	2.954834	-3.6944103	3.335183	-3.5817518	-1.4955684	-3.026536	2.6282642	-1.1588118	-3.060595	1.4911029
-0.73028016	-0.9566803	-1.8952267	-2.0940704	-3.599249	1.9784318	0.12609683	2.33471	0.78761816	-0.5956557	-0.50487053	0.6233803	2.025793	0.5093113	-0.142717	2.7477825	0.17261997	-2.8246157	0.5922751	-1.7355292	0.73318183	-0.5349959	3.5485044	-2.585337	1.382414	2.7493987	-3.6225314	0.29861903	-0.8809335	-1.4716455	-0.026971146	-1.5421734	2.5170083	-0.20577429	-1.0377963	-1.0469264	-1.0867705	-0.9256943	0.39099503	-4.026278	-1.4290904	-0.42481834	0.6509907	-0.10959398	3.2429085	-2.8111527	0.45910257	-5.687666	0.37883598	-0.33971426
-3.4328282	2.4631996	0.56979233	-0.4764746	0.9646995	0.10106591	-4.809206	1.4367204	0.08037169	-1.0447576	5.220537	-1.9944935	-0.032099403	1.9543835	-2.1086633	3.7295604	-1.5827339	-1.7934495	-0.45626375	-4.1017604	-0.055907	-1.2763528	-1.9298508	0.23913573	2.907643	-0.784242	1.1866555	-0.89884335	-1.3831656	-1.3777761	-0.8514219	2.4792144	0.42467314	0.37989128	1.1919143	-1.2414986	1.7051344	-0.47014904	-0.7352615	-0.29466185	2.7488456	-0.44325167	1.3716447	2.5662744	-1.8103113	1.9051461	-0.8886389	-0.7455035	0.27724805	-3.8570774
-9.796952	-2.6491108	-0.79834133	-13.556931	-3.2757611	0.37375808	-7.8379726	2.7693915	-0.967493	3.765458	-0.748636	4.044368	3.5796137	0.107121885	-3.5777593	-0.6697798	0.3192896	2.6409128	-1.6831633	-5.1044416	5.545799	1.7850143	3.3628187	0.43274897	-1.5939949	-5.0374527	9.636452	4.530549	-1.6269871	4.7348843	-5.3003335	1.9355826	3.062647	-0.52308464	1.4884851	-0.22657517	0.5136096	0.6798414	2.106732	4.967992	-2.5265954	-1.516797	-0.004998176	3.0122173	2.652619	10.781626	0.5609381	1.766159	-4.4041843	2.0307689
-3.8625252	-8.112021	2.7592816	-13.410276	1.8099053	0.7569249	-6.5629616	-0.87382686	-6.3823814	7.050466	-0.45680982	0.9847657	-1.9066371	-5.2876353	-4.918135	-0.024989003	4.381087	1.9439197	-6.4646573	-2.0636845	4.543749	1.3756901	1.6876776	0.3675949	-5.610614	-2.1204734	11.673342	-1.3840506	3.8159957	5.1258516	-0.38236487	0.906176	5.4101944	-3.649581	-2.489878	2.064564	1.5931797	5.352505	2.788605	-0.62538975	1.6758431	-0.42151865	0.6275159	-2.3569257	-1.9442761	8.5949955	2.039717	-0.4410855	-9.0300455	4.4152284
2.3580654	-2.3289433	0.48629278	-0.6285515	0.4331181	0.41738176	1.5045397	-0.9726372	-1.8085647	2.3339374	-2.0856745	0.602804	-1.9852486	-2.9308844	-1.3135701	-0.57582074	1.8114438	2.7560737	-1.9737413	2.1997788	-0.58316505	0.40702134	0.01735354	-2.7699456	-2.498223	2.9560049	0.14936006	-5.794056	1.7189032	0.20626949	1.27032	0.51916337	2.464671	-0.7902505	-1.4947354	2.7003818	-2.80146	3.724833	-0.1819532	-2.6441288	-0.59357804	0.8526535	-0.051916737	-1.9897071	0.9739361	-1.5417491	-0.06862059	-2.116262	-2.906504	2.562609
-5.5586686	-1.0159574	0.7135614	-3.1707566	-2.3674252	-1.6019135	-4.909051	2.5880039	-1.7530499	3.5823069	0.48531818	0.9039011	0.7796524	-1.9824903	-0.023510382	2.2944815	1.494551	0.014054045	-1.5629618	-3.5261276	4.825616	0.31320024	4.4688044	-2.2122388	0.23866357	-2.0371122	1.2994802	4.468749	1.9756742	-0.5918052	-2.0497956	3.816319	0.2862056	-2.3493605	3.4003463	2.339574	0.6945945	4.622389	-0.79685026	-4.2692456	-0.4449992	-3.2727427	4.188565	-1.0350598	1.8535312	1.5601132	2.7447417	-2.094031	-3.2518477	-0.6331908
0.8883369	-2.294884	-1.6780531	0.24921207	-4.239335	1.7037038	2.8470984	1.9348767	1.1151749	-2.1181235	-4.31572	3.8399138	5.164203	0.41327775	0.53051007	2.8897996	0.683794	-6.6885448	5.830678	0.5399085	-1.8809509	2.6683416	6.223271	-5.7098074	0.46230683	8.050699	-4.6501007	-1.9755876	-2.4559698	-2.7859995	4.0557	-0.51518714	-0.6237269	1.9105324	0.90998185	-1.840188	-4.525937	-1.6260129	3.726996	-5.382802	-5.395789	2.4718113	-3.0227215	-2.9317458	7.190871	-3.769201	3.2495327	-4.8531375	2.9836657	1.6483415
-1.5456029	-2.048546	-1.006438	2.0584035	1.2972556	0.57007086	-1.8881963	-2.1837459	-1.5077701	6.525522	3.6207325	-3.8229792	1.5111554	-2.6862047	-2.361005	5.4765377	-4.6857986	-2.4786093	0.636559	-2.902701	4.334638	1.8085078	0.77979094	-8.933721	3.7855353	7.1234775	-4.8322215	-3.9017718	5.139524	-7.0635347	4.3130984	8.206107	5.8694057	-5.074323	3.5885892	0.8315233	-2.4577422	7.824321	-0.1406494	-6.1521378	2.9905822	-3.274709	4.0403895	-4.284729	0.2716743	-4.5220366	1.635959	-8.321023	-3.1016803	-2.5164506
1.6685951	2.5385993	-3.1982765	-3.7396936	-2.4846394	1.6267799	2.4839935	1.1389985	3.5734057	-1.4188505	0.800346	-0.58604914	-2.356066	1.7195204	-0.68263924	-0.35782123	-0.6958695	3.3564203	-5.4471374	1.3039383	0.44824967	-6.8674126	-1.612774	2.8943305	1.2018867	-2.7581713	0.441887	-0.4273707	0.2294048	3.805562	-4.7378016	-6.2455716	5.5979815	-1.4348576	-6.2539487	2.7951505	-0.5073108	-0.49110898	-2.4481318	1.6998692	0.7237747	0.93841076	2.8870893	2.984179	-1.5682789	-1.3739318	-3.7117121	-1.7164514	0.105988264	1.1715422
-5.595869	5.4092884	-4.246778	2.6735263	0.27280885	-1.8643684	-4.412277	-0.09283758	4.229043	2.6024115	5.076296	-2.999097	1.840567	4.623388	-1.6710541	3.4814122	-9.064412	-0.2635949	2.3247285	-5.2838116	3.085629	-1.0865526	-3.2019713	-3.9482076	7.184088	0.5446901	-2.2664933	2.1890838	1.2160112	-6.021057	-1.4287771	8.748567	0.6449535	-1.9083216	6.7130704	-0.16865967	-1.8317173	1.7005464	-1.2109002	4.9925523	2.5598817	-2.5975893	1.4941913	3.1088958	-1.7020841	2.8735874	-3.3974557	-0.09806798	2.2242482	-6.4800243
3.2043107	-0.40745866	-4.1542783	-4.972552	-3.9699798	-0.3704939	3.2422636	3.6585686	4.7942796	-4.678718	-3.40085	0.94236946	-3.3182926	4.62487	-1.1612202	0.3111732	-0.2477412	-0.49587977	-2.2506046	3.38826	-4.965476	-4.893459	-2.8200252	-0.25973088	-0.27532262	2.6275525	4.211297	-5.4665165	-2.3471813	3.6827042	-1.4105904	-4.3485436	2.2027512	1.3620962	-7.1041193	0.8011196	-4.446527	-5.5441203	-0.0614007	3.4314506	-1.4783217	5.5107017	-4.294301	1.8113469	-0.23460351	2.590605	-1.9993018	0.5539632	3.7934523	5.414453
-2.112547	4.4366097	-6.263974	-9.181272	-4.007843	5.1948357	-1.3178307	4.579204	7.456199	-9.241067	-2.6908915	5.3210673	4.1792326	9.459128	-7.6944447	5.5796742	-2.3084116	-7.9287453	6.049341	-3.961215	-8.65728	-3.664448	1.2963004	0.7658948	3.3044798	3.3797774	6.1590424	-3.821252	-8.070918	5.226795	-0.7964223	-7.5982533	0.1106511	6.3526363	-0.35300308	-6.3567905	-3.7766552	-11.939474	7.4750834	9.587919	-5.152784	10.7151	-11.344085	8.897954	3.7051325	7.165544	-7.451731	2.196577	5.755631	-1.2425362
2.0371914	-5.4021397	-0.88574284	1.7952504	-2.5944643	-1.7297198	1.8059882	1.6009859	-1.4073949	1.3693424	-1.5738906	-1.9007905	-2.3551664	-1.3420551	4.5400934	0.26032412	-0.82181555	-3.9401295	-1.1244346	2.6403055	2.1668487	-0.45310727	2.2577229	-4.373726	0.7016609	5.8718667	-6.812709	1.433143	3.219183	-4.8572516	1.5921043	0.45308256	0.046976954	-2.3345754	-3.044804	-1.5117768	0.26665914	-1.1622448	-4.1251287	-8.428429	1.5145571	-4.0398445	2.7917001	-5.9857	1.2225283	-5.55578	4.6589675	-6.1314335	1.9959369	-0.08340288
1.2332952	0.9861964	2.3763332	2.0298774	5.664017	-0.31084323	-0.30373487	-5.0717616	-1.6737999	2.6967192	2.2973146	-1.616039	-1.9651313	-1.4864336	-2.2975926	-3.582355	-1.542949	5.233904	-0.9970021	1.004102	-0.14755955	2.345163	-5.9681726	2.7062068	-1.9887686	-2.601548	2.4690988	-2.83902	1.5941072	-0.39123213	1.047978	2.4657505	0.73068094	-0.84555954	0.9424227	0.5551146	1.4458262	2.360953	-0.119538195	5.695223	2.622806	0.3359071	-0.9882393	0.99648523	-4.060377	2.7361312	-2.67119	4.439138	-2.6909523	-0.75642675
1.4830989	0.9750566	2.0925682	2.4160128	5.7882485	-0.30216396	-0.019889852	-5.219736	-1.3230561	2.7136068	2.9049797	-2.3188598	-1.9019657	-1.1088964	-2.3261147	-3.0422504	-2.2731712	4.7447867	-0.91023207	0.8803726	-0.10545378	2.1457212	-6.469506	2.4516335	-1.3862728	-2.0027432	1.9939189	-3.2204955	1.7597374	-0.96499	1.6016506	2.6560102	1.1772777	-1.2771996	0.80358976	0.32047915	1.4001708	2.298689	-0.21146797	5.422129	3.2453723	0.26714018	-0.7766196	0.79744655	-4.4746985	2.0556035	-2.5659604	3.8183346	-2.3241937	-1.0072101
-0.61595947	1.5663401	1.2354091	-1.5135472	-0.46840706	0.7327986	-2.6141727	2.0969162	-1.1766206	-2.5888798	-1.7470847	2.3518956	-1.2127155	-0.943559	-0.7568344	1.0655493	3.6257353	0.7692789	-1.1956623	-0.50608945	-3.3721085	-3.0662954	2.3785076	-0.18874834	-1.6688293	0.13608444	3.0527987	-3.8209805	-2.824743	3.1239753	-2.7420955	-1.7408181	-1.8667206	3.295886	-0.8312558	2.608533	-1.0794885	1.0964975	0.031374536	-1.8317147	-1.7488369	2.1844037	-0.19314848	1.4579309	1.7942688	1.6509745	-1.2463162	-0.27082327	-0.46493503	0.59396684
2.5275717	1.6762013	-1.6307192	-2.1647666	2.6384282	7.253638	-1.3895051	-0.8682426	0.42337692	-3.4395792	5.1737146	-4.5008154	-0.96479714	1.6735774	-5.706884	5.736825	-1.6458936	-3.9381442	-1.4886346	-3.3857794	-4.7459345	-4.6087255	-3.0593762	0.007059118	3.2868335	4.3224983	-1.5090287	-10.154881	-2.2707236	-0.059605047	1.2533085	-5.9020925	7.386399	1.2828397	-6.022753	-3.7112646	0.63468146	-2.465884	1.1894675	-1.742163	4.368462	3.4354343	-0.9986538	3.704545	-2.634452	-3.0871181	-5.9577537	-7.8902984	-0.5140125	-3.6829646
-0.90443873	-1.7000564	-2.201618	-7.610362	-4.0839777	-1.0453317	0.05405992	2.9891863	1.5743406	1.3124471	-2.0879605	0.77197176	-1.4014653	0.9926069	-1.3077507	0.9583061	-1.0291224	-0.23614304	-2.079588	1.389751	1.3063885	-2.5619776	-0.0089017525	-1.5291007	0.096759796	0.37869182	5.190774	0.041609783	1.5985315	2.576101	-1.0878087	0.8195419	1.5640658	-2.2556934	-1.4443833	1.9026239	-3.4775555	0.7495363	0.68163973	0.7997671	-1.156305	0.84747136	-0.26298106	-1.1527439	-0.25209168	3.9171886	0.49640238	0.5755858	0.2769931	4.0274744
0.8598164	-3.030431	-1.2161456	-0.7394377	-2.2713292	-4.651896	0.16735956	2.4438126	-0.010674855	2.4163125	-0.9290194	-2.0309498	-6.381626	-0.54532576	3.9875093	-1.6885375	-0.0129139535	2.533279	-6.53545	3.189934	2.8276067	-4.247439	-1.6274972	-0.80732125	-0.7309933	-0.89493614	0.040662456	1.9328523	4.272823	-0.62261814	-3.1572528	1.2916965	0.13628073	-3.5377507	-3.8635592	3.9176621	-0.058759812	1.4300513	-5.7313743	-2.7884154	2.5191379	-3.405949	4.2069273	-3.3604586	-2.8129714	0.19875552	2.5182698	-0.7283801	0.21682039	2.4506466
6.538429	-2.6909463	-4.338929	-1.6969317	1.9259201	-2.417464	6.068185	-3.166506	4.4389524	2.2697964	2.5676742	-5.8372607	-6.3730826	2.517584	-1.306547	-0.02945397	-5.6494055	0.4986973	-6.2628703	4.447985	0.27335563	-5.096109	-9.1375	0.9932928	1.2449093	1.1680292	2.8543515	-4.2333536	7.054086	-0.88780224	3.2943258	-0.76357317	7.178725	-7.5348144	-6.702473	2.7628927	-1.9361074	0.61623293	-1.5065924	4.568382	6.004841	2.5101833	0.5479474	-3.157094	-8.711257	-0.78191906	-1.2428088	0.31050614	0.9417448	5.2873287
-1.1465149	0.12122365	0.49243316	-5.757327	-0.4814857	3.8448582	-2.9090095	1.587648	-1.1944478	-2.633745	-0.5352811	2.3776171	1.8210713	0.17528823	-3.2771535	2.5236704	3.336926	-2.164629	0.20269372	-2.300565	-2.6728818	-1.3128477	2.7497566	0.81011283	-0.87226474	1.2986947	3.0943918	-3.7079766	-4.5011454	3.3345942	-1.0068871	-4.2434235	1.083627	3.88548	-2.323785	-0.95367765	-0.24797663	-1.3710155	3.110011	-1.2723505	-1.9447517	2.7339768	-2.0261173	2.800453	2.460583	1.9771509	-1.5407864	-2.2493124	-0.8327717	-0.18235233
-0.10691762	5.4337454	1.5763738	5.801755	5.2711353	0.2576801	-2.1637783	-3.903359	-1.2107832	1.5206467	1.546242	-0.02869545	0.47774035	-0.77389216	-1.2853388	-1.4726943	-2.595165	4.0319557	2.7327082	-0.45669064	-2.010882	1.4476756	-3.1184886	-1.1391257	1.0608045	0.75796485	-1.5157694	-4.3534584	-1.309388	-2.1517622	-0.24496497	5.4679503	-3.6707056	3.4495606	5.496304	1.7326037	-1.3093961	4.1894536	-0.1614599	3.6340609	0.26156607	-0.39569393	-0.7502794	2.6020281	-0.7458301	1.806721	-4.1203647	2.8003433	-0.21743691	-5.463993
6.932362	-1.1940577	3.177381	-0.586411	9.829854	13.508762	0.48890314	-7.911898	-3.5936782	-4.4178143	9.628366	-8.032532	2.0401926	-1.8191016	-10.037765	7.86313	-0.3960436	-8.812565	1.3911476	-4.8731146	-6.889476	-0.6863073	-4.798636	3.1819348	1.948014	5.8971095	-1.219013	-14.96377	-2.0603752	-0.7522207	9.789925	-10.1327505	11.928606	0.23817796	-8.262835	-8.986752	4.841782	-2.28971	6.43347	-4.1830916	8.401796	6.5079937	-2.347604	1.8266587	-5.9284754	-8.390312	-5.7095633	-10.046746	-3.729043	-3.3057764
-1.1297826	-0.17498323	-1.2427456	-8.026107	-0.27034894	5.827903	-1.4987552	0.10569124	0.7154448	-2.5372772	-0.6226307	2.8270078	4.2911596	1.4024683	-6.3521695	3.5913167	0.8983265	-4.219521	2.9107692	-3.2718933	-2.984008	0.09859185	2.7924678	0.62406135	-0.07312455	2.3653624	4.212592	-3.9775016	-3.7925172	3.389132	1.5583931	-5.259851	3.762366	2.4246373	-1.1805807	-3.5935192	-0.9351516	-2.926625	6.5442343	2.3662622	-2.6483076	5.2501235	-4.925019	3.3061788	2.954596	2.3864884	-2.9721658	-1.8058671	-0.9590047	0.3857483
-11.162642	7.648289	-0.3008772	6.2092247	1.000965	-4.679919	-11.265824	0.8860951	-1.5021356	7.8480735	2.8956935	0.32332817	0.9092139	-1.5670007	1.2214923	1.7923567	-4.925213	5.4331756	0.67239046	-6.134873	6.307699	0.041591264	2.4031887	-7.7125807	5.491851	-1.9755255	-3.6654534	4.5852647	2.5892642	-5.6458755	-6.5023937	16.373348	-6.0319085	0.37805805	14.087921	6.6310396	-2.2185075	11.264032	-4.709989	-0.85518587	-0.018369492	-8.303099	7.0747647	2.243504	1.893944	4.929809	-2.156422	0.4316308	-2.450977	-10.727426
-2.162483	-2.1358006	-2.6058457	0.07226454	-3.6103415	-3.7993107	-2.0700796	4.1377807	2.1796517	-0.5251812	1.6918668	-2.0456734	-1.7222068	2.8923008	2.5814264	4.37626	-2.6468678	-5.8386493	-1.223743	-1.5862272	1.8936653	-2.7818656	0.4671157	-4.0675693	3.6117542	2.9949915	-2.3670588	2.2209346	1.9763573	-3.8963108	0.09804897	3.142055	0.10046375	-2.630602	-0.4503911	0.037703726	-0.33695397	-1.6350116	-3.2499287	-5.2949495	2.3271406	-2.4921606	3.0776675	-3.1241586	-0.74446976	-1.6583859	4.586557	-4.1472363	3.150574	-0.3686578
-6.9530435	6.2307916	0.21797557	-3.3348353	2.2894971	11.173064	-8.933427	0.111681156	0.43124884	-1.8822	4.5321956	-0.051044926	0.7674586	2.9136312	-11.45262	5.943113	-0.7946436	1.0667309	-2.0969677	-6.8118496	-2.6399746	-3.881305	-3.8808484	3.870015	3.5742793	-4.9457016	2.6102657	-8.255911	-4.307959	1.6864089	-3.1573133	-4.079229	3.5890598	2.7635958	0.36101282	-2.6740794	1.7004887	-0.82710975	2.726929	3.692325	1.8199645	2.6630738	-0.89068854	9.301626	-2.2076135	4.641727	-9.3970585	-0.4683732	-2.7331626	-6.6004295
-5.9175534	10.584376	-5.820639	-3.663645	-5.7256756	7.6347375	-5.203574	6.7521186	6.3331475	-9.055101	-3.7031674	8.226604	8.817082	7.427107	-6.8828874	7.199169	-1.7139258	-4.302803	9.401159	-6.5991306	-9.182905	-3.4194982	6.9063687	-5.1349463	6.062411	6.036825	0.60423356	-7.276336	-12.999237	3.7083974	-4.9138412	-1.4185108	-4.1002383	12.198881	5.862889	-2.435585	-8.171088	-5.0821586	7.114618	4.8067436	-9.898276	8.373767	-8.50561	11.21038	10.53143	5.42342	-9.075249	-1.5036525	6.242661	-6.8086095
